date,district,crop,era5_sm_m3m3,downscaled_sm_m3m3,downscaled_sm_mm,VV,VH,delta_VV,NDVI,NDWI,EVI,TWI,slope
2019-01-22,Baghpat,Wheat,0.378400166829427,0.3194280573814409,287.4852516432968,-5.860684022476423,-14.437285727028588,2.505691915328998,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-23,Baghpat,Wheat,0.3353157043457031,0.3194280573814409,287.4852516432968,-5.860684022476423,-14.437285727028588,2.505691915328998,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-24,Baghpat,Wheat,0.3145116170247395,0.3194280573814409,287.4852516432968,-5.860684022476423,-14.437285727028588,2.505691915328998,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-25,Baghpat,Wheat,0.3286978403727214,0.3194280573814409,287.4852516432968,-5.860684022476423,-14.437285727028588,2.505691915328998,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-26,Baghpat,Wheat,0.3083445231119792,0.2050965931927695,184.58693387349254,-9.292061772938364,-15.566320490642171,-0.9256858351329438,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-27,Baghpat,Wheat,0.2932682037353515,0.2050965931927695,184.58693387349254,-9.292061772938364,-15.566320490642171,-0.9256858351329438,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-28,Baghpat,Wheat,0.2805086771647135,0.2050965931927695,184.58693387349254,-9.292061772938364,-15.566320490642171,-0.9256858351329438,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-29,Baghpat,Wheat,0.2691542307535807,0.2050965931927695,184.58693387349254,-9.292061772938364,-15.566320490642171,-0.9256858351329438,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-30,Baghpat,Wheat,0.2599353790283203,0.2050965931927695,184.58693387349254,-9.292061772938364,-15.566320490642171,-0.9256858351329438,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-31,Baghpat,Wheat,0.2524210611979167,0.2050965931927695,184.58693387349254,-9.292061772938364,-15.566320490642171,-0.9256858351329438,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
